date,code,nox,no2
2016-09-29T14:00:00Z,KC1,17.013799275896847,13.86086750326797
2016-09-29T15:00:00Z,KC1,18.750953360554483,15.34828062745098
2016-09-29T16:00:00Z,KC1,18.6487635635582,15.946587503267974
2016-09-29T17:00:00Z,KC1,25.137503089098594,23.436174379084964
2016-09-29T18:00:00Z,KC1,24.166755480995548,23.16590813071895
2016-09-29T19:00:00Z,KC1,32.69920392815435,31.54842624836601
2016-09-29T20:00:00Z,KC1,32.34155332395359,31.090505620915028
2016-09-29T21:00:00Z,KC1,34.436353598642604,33.43550624836601
2016-09-29T22:00:00Z,KC1,35.66257303936503,34.31124
2016-09-29T23:00:00Z,KC1,23.195998871606065,22.34557186928104
2016-09-30T00:00:00Z,KC1,17.37144759654763,16.638012496732024
2016-09-30T01:00:00Z,KC1,12.534694957920612,11.934958326797386
2016-09-30T02:00:00Z,KC1,13.130776925829332,12.830426248366011
2016-09-30T03:00:00Z,KC1,13.48842790955418,12.838066248366012
2016-09-30T04:00:00Z,KC1,16.451785109793754,15.701628130718952
2016-09-30T05:00:00Z,KC1,31.524073576969652,28.572171869281046
2016-09-30T06:00:00Z,KC1,61.873021516379694,44.90839937254903
2016-09-30T07:00:00Z,KC1,67.85084291609013,42.179481254901965
2016-09-30T08:00:00Z,KC1,57.632340412752455,35.86406750326797
2016-09-30T09:00:00Z,KC1,NA,19.529747503267977
2016-09-30T10:00:00Z,KC1,NA,15.757504993464051
2016-09-30T11:00:00Z,KC1,NA,20.10274750326797
2016-09-30T12:00:00Z,KC1,NA,16.569252496732034
2016-09-30T13:00:00Z,KC1,NA,12.271747503267981
2016-09-30T14:00:00Z,KC1,NA,15.232252496732029
2016-09-30T15:00:00Z,KC1,NA,17.189999999999998
2016-09-30T16:00:00Z,KC1,NA,NA
2016-09-30T17:00:00Z,KC1,NA,NA
2016-09-30T18:00:00Z,KC1,NA,NA
2016-09-30T19:00:00Z,KC1,NA,NA
2016-09-30T20:00:00Z,KC1,NA,NA
2016-09-30T21:00:00Z,KC1,NA,NA
2016-09-30T22:00:00Z,KC1,NA,NA
2016-09-30T23:00:00Z,KC1,NA,NA
2016-10-01T00:00:00Z,KC1,61.03850584996927,49.32893333333333
2016-10-01T01:00:00Z,KC1,56.40612489137688,50.50167832679738
2016-10-01T02:00:00Z,KC1,49.61082136985457,47.00844062745097
2016-10-01T03:00:00Z,KC1,49.09988353679608,46.59778813071895
2016-10-01T04:00:00Z,KC1,40.66963117840627,39.11870750326797
2016-10-01T05:00:00Z,KC1,43.837362899506324,41.18581186928104
2016-10-01T06:00:00Z,KC1,73.41992947580681,49.74977249673202
2016-10-01T07:00:00Z,KC1,74.03303649305977,47.510773124183
2016-10-01T08:00:00Z,KC1,71.47841626343333,50.210559372549014
2016-10-01T09:00:00Z,KC1,67.1355487184753,48.069451869281046
2016-10-01T10:00:00Z,KC1,52.11435611862485,37.452238745098036
2016-10-01T11:00:00Z,KC1,41.94693812411331,32.28902687581699
2016-10-01T12:00:00Z,KC1,36.63332554765247,25.57394624836601
2016-10-01T13:00:00Z,KC1,22.27632130477491,16.22114813071895
2016-10-01T14:00:00Z,KC1,19.67061151961282,16.117533751633985
2016-10-01T15:00:00Z,KC1,23.809104643795827,20.256026875816993
2016-10-01T16:00:00Z,KC1,35.458204996836564,31.704571869281043
2016-10-01T17:00:00Z,KC1,46.34089515815023,43.38851874509804
2016-10-01T18:00:00Z,KC1,35.66257392492123,34.661251869281045
2016-10-01T19:00:00Z,KC1,54.106963427211404,52.105758745098036
2016-10-01T20:00:00Z,KC1,52.471993986349595,47.167452496732025
2016-10-01T21:00:00Z,KC1,37.39970714376098,35.79817375163398
2016-10-01T22:00:00Z,KC1,25.03532216047525,23.333518745098033
2016-10-01T23:00:00Z,KC1,22.633978939779468,21.433066248366014
2016-10-02T00:00:00Z,KC1,20.57325248563564,19.438706666666665
2016-10-02T01:00:00Z,KC1,15.940856222774526,15.407333333333332
2016-10-02T02:00:00Z,KC1,14.050442921179288,13.349946248366011
2016-10-02T03:00:00Z,KC1,12.057823215606625,11.607067503267974
2016-10-02T04:00:00Z,KC1,13.07968268309116,12.078360627450978
2016-10-02T05:00:00Z,KC1,25.035328984702645,23.58420062745098
2016-10-02T06:00:00Z,KC1,18.597679667255125,16.79606562091503
2016-10-02T07:00:00Z,KC1,21.50993504148097,17.456441254901957
2016-10-02T08:00:00Z,KC1,19.619509926598052,14.265308130718953
2016-10-02T09:00:00Z,KC1,17.42254388983682,12.618893124183005
2016-10-02T10:00:00Z,KC1,18.64876801776176,13.544291869281043
2016-10-02T11:00:00Z,KC1,16.553979127994637,12.35006499346405
