date,code,pollutant,mean,capture_rate,source,site.type,name
2015,ZR1,no2,52.218341022911,96.48441958680516,importKCL,Kerbside,LAEIBox
2015,ZR2,no2,37.375351309280106,89.21356009587946,importKCL,Roadside,LAEIBox
2015,ZR3,no2,60.69352696078431,93.14005250542175,importKCL,Roadside,LAEIBox
2015,ZS1,no2,13.00747594752559,99.0297911197352,importKCL,Rural,Non-London
2015,ZT4,no2,44.11648673701749,96.95240269375643,importKCL,Roadside,Non-London
2015,ZV1,no2,16.801856303556427,96.18764981166534,importKCL,Urban Background,LAEIBox
2015,ZV2,no2,38.04702226425115,61.260130122132175,importKCL,Roadside,LAEIBox
2015,ZY1,no2,11.024200001695123,98.23079557128182,importKCL,Urban Background,Non-London
2016,AB0,no2,20.805089255789746,97.21115537848605,importKCL,Urban Background,Non-London
2016,AD1,no2,46.82353095722435,42.037564029595906,importKCL,Kerbside,Non-London
2016,AH0,no2,21.359369993524915,89.23164484917473,importKCL,Roadside,Non-London
2016,BE1,no2,29.332874339539188,96.01593625498009,importKCL,Urban Background,Non-London
2016,BG1,no2,21.432338954547575,80.80819578827547,importKCL,Suburban,LAEIBox
2016,BG2,no2,32.073000418409684,94.93454752418896,importKCL,Suburban,LAEIBox
2016,BH0,no2,17.180757544785838,88.9356858281161,importKCL,Urban Background,Non-London
2016,BI9,no2,28.92663921714456,98.77063175867957,importKCL,Urban Background,Non-London
2016,BK0,no2,16.057528824581954,96.41434262948208,importKCL,Urban Background,Non-London
2016,BL0,no2,41.79621595584604,97.83722253841776,importKCL,Urban Background,LAEIBox
2016,BQ7,no2,23.50475608267953,92.82868525896414,importKCL,Urban Background,LAEIBox
2016,BR0,no2,27.189077417522956,98.91861126920888,importKCL,Urban Background,Non-London
2016,BT4,no2,75.77000765922482,91.56516789982926,importKCL,Roadside,LAEIBox
2016,BT5,no2,44.35637246832057,55.67444507683551,importKCL,Industrial,LAEIBox
2016,BT6,no2,44.510278417670904,60.1593625498008,importKCL,Roadside,LAEIBox
2016,BU0,no2,13.912152181097003,97.40466704610131,importKCL,Urban Background,Non-London
2016,BW1,no2,24.34774175796483,97.81445645987479,importKCL,Urban Background,LAEIBox
2016,BX1,no2,24.578483800383037,97.89413773477519,importKCL,Suburban,LAEIBox
2016,BX2,no2,28.820598495495798,94.82071713147411,importKCL,Suburban,LAEIBox
2016,CA2,no2,28.913591342518703,94.5019920318725,importKCL,Urban Background,Non-London
2016,CD1,no2,65.79293608636478,99.55606146841207,importKCL,Kerbside,LAEIBox
2016,CD9,no2,87.86882083405403,98.47467273762095,importKCL,Roadside,LAEIBox
2016,CE1,no2,34.70954503643989,96.51678998292545,importKCL,Urban Background,Non-London
2016,CF0,no2,23.256962994282848,97.95105293113261,importKCL,Urban Background,Non-London
2016,CI1,no2,34.32265882223003,98.429140580535,importKCL,Roadside,Non-London
2016,CI4,no2,31.44771710316692,31.20091064314172,importKCL,Roadside,Non-London
2016,CL0,no2,25.585709367836486,69.81217985202048,importKCL,Urban Background,Non-London
2016,CN0,no2,12.917080685756115,99.60159362549801,importKCL,Urban Background,Non-London
2016,CP2,no2,28.05743558991151,99.3739328400683,importKCL,Roadside,Non-London
2016,CR5,no2,46.78355184909047,94.85486624928856,importKCL,Kerbside,LAEIBox
2016,CR7,no2,31.263459919473412,81.570859419465,importKCL,Roadside,LAEIBox
2016,CR9,no2,55.83737208903656,74.99146272054638,importKCL,Roadside,LAEIBox
2016,CS7,no2,20.192344147937618,93.29538986909505,importKCL,Urban Background,Non-London
2016,CT3,no2,41.754334550181945,99.15765509391007,importKCL,Urban Background,LAEIBox
2016,CT4,no2,84.76813475183185,99.20318725099602,importKCL,Roadside,LAEIBox
2016,CT6,no2,91.73310552742684,97.71200910643142,importKCL,Roadside,LAEIBox
2016,DF0,no2,30.887434395661824,95.43540125213433,importKCL,Urban Background,Non-London
2016,DY0,no2,19.229645964865295,16.334661354581673,importKCL,Urban Background,Non-London
2016,EA6,no2,75.46873819803815,96.73306772908367,importKCL,Roadside,LAEIBox
2016,EA7,no2,35.70300492714503,5.839499146272055,importKCL,Urban Background,LAEIBox
2016,EA8,no2,48.16611349102842,97.45019920318725,importKCL,Industrial,LAEIBox
2016,EA8,no2,48.16611349102842,97.45019920318725,importKCL,Urban Traffic,LAEIBox
2016,EB3,no2,12.23573980566229,99.32840068298235,importKCL,Urban Background,Non-London
2016,ED0,no2,20.096067898410976,64.28002276607855,importKCL,Urban Background,Non-London
2016,EI1,no2,59.98129906676959,88.29823562891292,importKCL,Roadside,LAEIBox
2016,EN1,no2,27.509628079738402,99.40808195788276,importKCL,Suburban,LAEIBox
2016,EN4,no2,43.227171275025455,99.06659077973819,importKCL,Roadside,LAEIBox
2016,EN5,no2,46.66159805729149,95.12805919180421,importKCL,Roadside,LAEIBox
2016,EN7,no2,24.995404677190614,96.48264086511098,importKCL,Urban Background,LAEIBox
2016,ES1,no2,40.21405892122687,95.01422879908937,importKCL,Roadside,Non-London
2016,ES2,no2,29.65606438932061,95.5264655663062,importKCL,Urban Background,Non-London
2016,FA1,no2,64.25526835269628,75.0483779169038,importKCL,Kerbside,LAEIBox
2016,GB6,no2,44.81890232968564,98.06488332384747,importKCL,Roadside,LAEIBox
2016,GF1,no2,21.02702521909091,90.15367103016504,importKCL,Urban Background,Non-London
2016,GF2,no2,60.31151607638979,55.90210586226523,importKCL,Urban Background,Non-London
2016,GF3,no2,40.92585306679075,31.576550939100738,importKCL,Urban Background,Non-London
2016,GF4,no2,13.839436125991126,8.07057484348321,importKCL,Urban Background,Non-London
2016,GG0,no2,15.95787344281309,91.80421172453045,importKCL,Urban Background,Non-London
2016,GL3,no2,64.8278203311657,99.08935685828116,importKCL,Kerbside,Non-London
2016,GN0,no2,38.56412375112949,99.70404097894138,importKCL,Roadside,LAEIBox
2016,GN2,no2,30.301167103290854,75.0597609561753,importKCL,Industrial,LAEIBox
2016,GN3,no2,35.81692167653582,94.46784291405805,importKCL,Roadside,LAEIBox
2016,GN4,no2,46.410239072542694,99.55606146841207,importKCL,Roadside,LAEIBox
2016,GR4,no2,21.210861183443072,98.33807626636312,importKCL,Suburban,LAEIBox
2016,GR7,no2,45.65002857737396,98.71371656232213,importKCL,Roadside,LAEIBox
2016,GR8,no2,63.975150436247205,96.74445076835515,importKCL,Roadside,LAEIBox
2016,GR9,no2,41.56781771998953,95.08252703471827,importKCL,Roadside,LAEIBox
2016,HF4,no2,78.79312475324404,82.57256687535572,importKCL,Roadside,LAEIBox
2016,HFX,no2,60.35194607724454,74.3540125213432,importKCL,Roadside,LAEIBox
2016,HFY,no2,61.37182318536329,82.32214001138304,importKCL,Roadside,LAEIBox
2016,HG1,no2,42.46062539161086,97.42743312464428,importKCL,Roadside,LAEIBox
2016,HG1,no2,42.46062539161086,97.42743312464428,importKCL,Urban Traffic,LAEIBox
2016,HG4,no2,25.735806008945197,98.5088218554354,importKCL,Urban Background,LAEIBox
2016,HG4,no2,25.735806008945197,98.5088218554354,importKCL,Urban Background,LAEIBox
2016,HI0,no2,51.68205029493643,98.58850313033581,importKCL,Suburban,LAEIBox
2016,HK6,no2,56.61661307582646,98.83892999430847,importKCL,Roadside,LAEIBox
2016,HO2,no2,28.645521007972114,95.08252703471827,importKCL,Roadside,Non-London
2016,HO4,no2,24.012692603609246,84.80364257256687,importKCL,Roadside,Non-London
2016,HO5,no2,27.238549154584668,99.49914627205465,importKCL,Roadside,Non-London
2016,HR1,no2,26.33749749038498,99.23733636881047,importKCL,Urban Background,LAEIBox
2016,HR2,no2,43.76209681427029,98.77063175867957,importKCL,Roadside,LAEIBox
2016,HT1,no2,18.37074917235481,87.2168468981218,importKCL,Roadside,Non-London
2016,HU0,no2,22.93107797239909,98.85031303357997,importKCL,Urban Background,Non-London
2016,HV1,no2,34.17461033923995,98.44052361980648,importKCL,Roadside,LAEIBox
2016,HV3,no2,44.36789849103748,98.45190665907796,importKCL,Roadside,LAEIBox
2016,HX9,no2,42.58376809342482,67.5241889584519,importKCL,Urban Background,Non-London
2016,IM1,no2,84.2949421301279,96.57370517928287,importKCL,Kerbside,LAEIBox
2016,IS2,no2,59.54412416426945,92.66932270916335,importKCL,Roadside,LAEIBox
2016,IS6,no2,32.99651790480517,99.02105862265225,importKCL,Urban Background,LAEIBox
2016,JA1,no2,29.026240701496235,42.857142857142854,importKCL,Kerbside,Non-London
2016,JA2,no2,26.43828809860503,41.61639157655094,importKCL,Kerbside,Non-London
2016,JA3,no2,20.022887040974528,41.11553784860558,importKCL,Kerbside,Non-London
2016,JA5,no2,29.798843835063675,41.11553784860558,importKCL,Kerbside,Non-London
2016,JA6,no2,53.72395402270839,41.10415480933409,importKCL,Kerbside,Non-London
2016,JA7,no2,48.38163245498853,39.70404097894138,importKCL,Kerbside,Non-London
2016,JA8,no2,26.957541940614618,41.11553784860558,importKCL,Kerbside,Non-London
2016,JA9,no2,17.087683156292655,41.69607285145134,importKCL,Kerbside,Non-London
2016,KC1,no2,34.602471029902446,99.00967558338077,importKCL,Urban Background,LAEIBox
2016,KC1,no2,34.602471029902446,99.00967558338077,importKCL,Urban Background,LAEIBox
2016,KC2,no2,57.72543595416074,97.96243597040409,importKCL,Roadside,LAEIBox
2016,KC3,no2,79.42356576663857,96.25498007968127,importKCL,Roadside,LAEIBox
2016,KC4,no2,77.83321430444869,99.55606146841207,importKCL,Roadside,LAEIBox
2016,KC5,no2,85.67773306788564,99.40808195788276,importKCL,Kerbside,LAEIBox
2016,KT3,no2,49.85472391475868,52.97666476949345,importKCL,Roadside,LAEIBox
2016,KT4,no2,58.47171252124692,62.583949914627205,importKCL,Roadside,LAEIBox
2016,LB4,no2,117.59423818902948,91.34889015367102,importKCL,Kerbside,LAEIBox
2016,LB5,no2,68.35899487121851,97.0290267501423,importKCL,Industrial,LAEIBox
2016,LB6,no2,38.779028252149814,66.87535571997724,importKCL,Urban Background,LAEIBox
2016,LBG,no2,32.60237331357191,99.98861696072852,importKCL,Urban Background,Non-London
2016,LC1,no2,35.10341196892441,98.89584519066591,importKCL,Roadside,Non-London
2016,LC2,no2,58.294825096834444,99.16903813318156,importKCL,Roadside,Non-London
2016,LC3,no2,43.942120414041,98.54297097324985,importKCL,Roadside,Non-London
2016,LC4,no2,45.554215359552664,84.25725668753557,importKCL,Roadside,Non-London
2016,LC6,no2,53.944961008692125,87.96812749003983,importKCL,Roadside,Non-London
2016,LC7,no2,27.072472928172765,96.22083096186682,importKCL,Roadside,Non-London
2016,LD0,no2,32.47082325914686,98.85031303357997,importKCL,Urban Background,Non-London
2016,LD6,no2,40.278097219474745,99.0552077404667,importKCL,Urban Background,Non-London
2016,LH0,no2,34.40562846670595,90.52931132612407,importKCL,Urban Background,LAEIBox
2016,LL1,no2,7.763660891229615,96.2435970404098,importKCL,Rural,Non-London
2016,LM0,no2,21.36076601182608,97.46158224245873,importKCL,Urban Background,Non-London
2016,LM1,no2,20.39382089956996,95.8451906659078,importKCL,Roadside,Non-London
2016,LP0,no2,22.978511387058866,98.2014797951053,importKCL,Urban Background,Non-London
2016,LRS,no2,56.901812979950535,99.98861696072852,importKCL,Roadside,Non-London
2016,LS5,no2,24.109508222205523,93.6482640865111,importKCL,Roadside,Non-London
2016,LS6,no2,11.212089167929484,93.739328400683,importKCL,Urban Background,Non-London
2016,LW1,no2,45.16028954306942,85.71428571428571,importKCL,Urban Background,LAEIBox
2016,LW1,no2,45.16028954306942,85.71428571428571,importKCL,Urban Background,LAEIBox
2016,LW2,no2,45.86103335453863,98.7364826408651,importKCL,Roadside,LAEIBox
2016,LW4,no2,59.73858500547226,68.628343767786,importKCL,Roadside,LAEIBox
2016,MB0,no2,18.116502948061342,98.5088218554354,importKCL,Urban Background,Non-London
2016,MC0,no2,40.01789614407952,94.84348321001707,importKCL,Urban Background,Non-London
2016,MD3,no2,33.081805301506364,99.28286852589642,importKCL,Roadside,Non-London
2016,ME7,no2,34.79557857347509,24.860557768924302,importKCL,Industrial,LAEIBox
2016,ME8,no2,36.166943413260846,24.871940808195788,importKCL,Industrial,LAEIBox
2016,MR7,no2,2.6406156468384494,10.381331815594763,importKCL,Kerbside,LAEIBox
2016,MW1,no2,43.26063649459774,99.5219123505976,importKCL,Roadside,Non-London
2016,MW2,no2,39.0075188158449,98.92999430848036,importKCL,Roadside,Non-London
2016,MW4,no2,18.22726330897046,95.68582811610699,importKCL,Urban Background,Non-London
2016,MY1,no2,89.0064902909602,98.61126920887877,importKCL,Kerbside,LAEIBox
2016,MY1,no2,89.0064902909602,98.61126920887877,importKCL,Urban Traffic,LAEIBox
2016,NB0,no2,3.850828907362261,55.480933409220256,importKCL,Rural,Non-London
2016,NB1,no2,100.67061581748264,90.35856573705179,importKCL,Roadside,LAEIBox
2016,NC0,no2,29.784413907515884,98.30392714854867,importKCL,Urban Background,Non-London
2016,NF4,no2,26.635455907951673,53.534433693796245,importKCL,Roadside,Non-London
2016,NF5,no2,37.87398018891588,98.95276038702333,importKCL,Roadside,Non-London
2016,NR0,no2,21.80491173617906,94.16050085372795,importKCL,Urban Background,Non-London
2016,NT0,no2,31.14583271096436,98.96414342629483,importKCL,Urban Background,Non-London
2016,NW2,no2,14.104826258988151,91.10984632896984,importKCL,Urban Background,Non-London
2016,OX0,no2,48.983018841355275,98.030734206033,importKCL,Urban Background,Non-London
2016,OX4,no2,18.97052212633728,24.416619237336366,importKCL,Urban Background,Non-London
2016,PL0,no2,21.848575116699188,99.0552077404667,importKCL,Urban Background,Non-London
2016,PO1,no2,20.018776090036724,93.75071143995447,importKCL,Urban Background,Non-London
2016,PR0,no2,23.52643931158837,97.92828685258964,importKCL,Urban Background,Non-London
2016,PT4,no2,17.34525690264512,94.14911781445646,importKCL,Industrial,Non-London
2016,PT4,no2,17.34525690264512,94.14911781445646,importKCL,Urban Industrial,Non-London
2016,RB4,no2,42.263490231479565,83.72225384177575,importKCL,Roadside,LAEIBox
2016,RB7,no2,32.928922235168024,97.43881616391576,importKCL,Urban Background,LAEIBox
2016,RD0,no2,34.38662818262889,75.65167899829255,importKCL,Urban Background,Non-London
2016,RG1,no2,20.275400824495136,98.91861126920888,importKCL,Suburban,Non-London
2016,RG2,no2,28.618824858695778,97.63232783153101,importKCL,Suburban,Non-London
2016,RG3,no2,16.64639061652921,98.2811610700057,importKCL,Rural,Non-London
2016,RG6,no2,31.39145286392315,26.226522481502563,importKCL,Suburban,Non-London
2016,RHG,no2,42.40442476590725,54.79795105293114,importKCL,Roadside,LAEIBox
2016,RHH,no2,41.15915875355593,57.81445645987478,importKCL,Roadside,LAEIBox
2016,RI1,no2,36.14960178401442,97.48434832100172,importKCL,Roadside,LAEIBox
2016,RI2,no2,25.433491244882532,95.81104154809334,importKCL,Suburban,LAEIBox
2016,RSI,no2,33.180248377857666,20.58053500284576,importKCL,Indoor,Non-London
2016,RSO,no2,45.69236020691358,23.05065452475811,importKCL,Roadside,Non-London
2016,RY2,no2,25.11476862595557,89.47068867387593,importKCL,Roadside,Non-London
2016,SBG,no2,16.89669550636998,99.98861696072852,importKCL,Urban Background,Non-London
2016,SD1,no2,20.475044234760063,95.8451906659078,importKCL,Urban Background,Non-London
2016,SH0,no2,39.71375681005793,92.35059760956176,importKCL,Roadside,Non-London
2016,SH1,no2,34.30842152121919,41.900967558338074,importKCL,Urban Background,Non-London
2016,SH3,no2,45.63053168250684,96.7785998861696,importKCL,Roadside,Non-London
2016,SH5,no2,43.3255131130783,78.62265224815026,importKCL,Roadside,Non-London
2016,SK5,no2,52.86702861019837,80.33010813887309,importKCL,Roadside,LAEIBox
2016,SK5,no2,52.86702861019837,80.33010813887309,importKCL,Urban Traffic,LAEIBox
2016,SK6,no2,38.55075854626451,90.44963005122368,importKCL,Urban Background,LAEIBox
2016,SL3,no2,16.451838476879082,94.70688673875924,importKCL,Urban Background,Non-London
2016,SP0,no2,16.795044437976443,97.45019920318725,importKCL,Urban Background,Non-London
2016,SR0,no2,27.630463039769833,98.67956744450768,importKCL,Urban Background,Non-London
2016,SRS,no2,29.068898591717037,98.07626636311896,importKCL,Roadside,Non-London
2016,SS0,no2,28.761830059226217,96.0728514513375,importKCL,Urban Background,Non-London
2016,ST3,no2,22.32891815529889,52.44166192373364,importKCL,Suburban,LAEIBox
2016,ST4,no2,63.3765379820462,89.07228229937392,importKCL,Kerbside,LAEIBox
2016,ST5,no2,36.18388046344169,89.34547524188959,importKCL,Industrial,LAEIBox
2016,ST6,no2,56.93837686655192,99.31701764371087,importKCL,Kerbside,LAEIBox
2016,ST8,no2,30.226251397499524,96.57370517928287,importKCL,Industrial,LAEIBox
2016,SW0,no2,30.321723656785274,98.91861126920888,importKCL,Urban Background,Non-London
2016,SY1,no2,15.575107932012884,98.75924871940808,importKCL,Roadside,Non-London
2016,TD0,no2,21.492736430602378,56.80136596471258,importKCL,Suburban,LAEIBox
2016,TE0,no2,13.08775764123463,91.4627205463859,importKCL,Rural,Non-London
2016,TH2,no2,51.60548300094371,87.11439954467843,importKCL,Roadside,LAEIBox
2016,TH2,no2,51.60548300094371,87.11439954467843,importKCL,Urban Traffic,LAEIBox
2016,TH4,no2,58.968869248785396,88.15025611838361,importKCL,Roadside,LAEIBox
2016,TH5,no2,30.553600211086636,64.65566306203756,importKCL,Urban Background,LAEIBox
2016,TH6,no2,25.26564765892894,89.4934547524189,importKCL,Urban Background,LAEIBox
2016,TK1,no2,27.870610937865564,98.78201479795106,importKCL,Urban Background,LAEIBox
2016,TK3,no2,26.830128769917376,97.40466704610131,importKCL,Roadside,Non-London
2016,TK4,no2,33.416577205817354,99.02105862265225,importKCL,Roadside,Non-London
2016,TK8,no2,54.94348587433493,89.69834945930563,importKCL,Roadside,LAEIBox
2016,TM0,no2,22.114664581874333,96.9379624359704,importKCL,Urban Background,Non-London
2016,WA2,no2,42.969437220764014,98.0421172453045,importKCL,Urban Background,LAEIBox
2016,WA2,no2,42.969437220764014,98.0421172453045,importKCL,Urban Background,LAEIBox
2016,WA7,no2,124.52580931696639,81.84405236198064,importKCL,Kerbside,LAEIBox
2016,WA8,no2,98.13083118323678,99.12350597609561,importKCL,Roadside,LAEIBox
2016,WA9,no2,44.68649293346319,87.59248719408082,importKCL,Urban Background,LAEIBox
2016,WAA,no2,40.06814119427446,88.05919180421172,importKCL,Roadside,LAEIBox
2016,WAB,no2,59.18103858082736,88.86738759248719,importKCL,Roadside,LAEIBox
2016,WAC,no2,45.44246632513723,61.092771770062605,importKCL,Roadside,LAEIBox
2016,WG0,no2,20.86275127644148,89.9715424018213,importKCL,Urban Background,Non-London
2016,WM0,no2,34.88997130510992,60.10244735344337,importKCL,Urban Background,LAEIBox
2016,WM6,no2,86.8737000152924,94.31986340352874,importKCL,Kerbside,LAEIBox
2016,WM8,no2,55.45457889627578,24.883323847467274,importKCL,Urban Background,LAEIBox
2016,WM9,no2,52.49906883350028,11.326124075128059,importKCL,Roadside,LAEIBox
2016,WMZ,no2,69.90523545861679,5.0199203187251,importKCL,Kerbside,Non-London
2016,WR0,no2,24.998150847458287,99.15765509391007,importKCL,Urban Background,Non-London
2016,WT2,no2,47.97439702197203,93.67103016505408,importKCL,Roadside,Non-London
2016,XN6,no2,72.42369547299717,9.026750142287991,importKCL,Roadside,Non-London
2016,XN7,no2,60.91284671818227,8.947068867387593,importKCL,Urban Background,Non-London
2016,YK1,no2,27.199710026148466,95.40125213431986,importKCL,Urban Background,Non-London
2016,ZC1,no2,25.636362076098766,99.06659077973819,importKCL,Roadside,Non-London
2016,ZR1,no2,46.9212792431666,93.24985771200912,importKCL,Kerbside,LAEIBox
2016,ZR2,no2,38.16041123199407,96.22083096186682,importKCL,Roadside,LAEIBox
2016,ZR3,no2,57.006930039233964,97.67785998861696,importKCL,Roadside,LAEIBox
2016,ZS1,no2,13.331724478016401,92.2253841775754,importKCL,Rural,Non-London
2016,ZT4,no2,43.769887601505246,96.16391576550939,importKCL,Roadside,Non-London
2016,ZV1,no2,17.44573348230556,83.22140011383038,importKCL,Urban Background,LAEIBox
2016,ZV2,no2,31.392334403174623,98.24701195219123,importKCL,Roadside,LAEIBox
2016,ZY1,no2,14.299779890808031,98.62265224815026,importKCL,Urban Background,Non-London
2017,AB0,no2,21.886621365636266,96.22189247802763,importKCL,Urban Background,Non-London
2017,AH0,no2,23.88755209850054,96.3816915877183,importKCL,Roadside,Non-London
2017,BE1,no2,24.589373754523738,98.72160712247461,importKCL,Urban Background,Non-London
2017,BG1,no2,23.528562575832332,93.47106494692386,importKCL,Suburban,LAEIBox
2017,BG2,no2,28.484493218995656,92.77479739755735,importKCL,Suburban,LAEIBox
2017,BH0,no2,16.931131811876057,98.08241068371191,importKCL,Urban Background,Non-London
2017,BK0,no2,12.668082551378955,96.88391736103185,importKCL,Urban Background,Non-London
2017,BL0,no2,37.64968001424484,98.58463645702545,importKCL,Urban Background,LAEIBox
2017,BQ7,no2,21.02922278325437,98.19655290491953,importKCL,Urban Background,LAEIBox
2017,BR0,no2,23.658019806733666,99.00696267549367,importKCL,Urban Background,Non-London
2017,BT4,no2,72.32524793098499,86.66818856294944,importKCL,Roadside,LAEIBox
2017,BT5,no2,45.155454479115384,97.24917246889625,importKCL,Industrial,LAEIBox
2017,BT6,no2,44.48010693572567,99.80595822394703,importKCL,Roadside,LAEIBox
2017,BT8,no2,53.78342055637795,14.416162538523,importKCL,Roadside,LAEIBox
2017,BU0,no2,12.677475473212416,95.8908800365255,importKCL,Urban Background,Non-London
2017,BW1,no2,21.96760542072051,82.55906859947495,importKCL,Urban Background,LAEIBox
2017,BX1,no2,24.494071818512136,95.1032987101929,importKCL,Suburban,LAEIBox
2017,BX2,no2,28.164764466724815,97.48887113343226,importKCL,Suburban,LAEIBox
2017,CA2,no2,28.217563583270188,97.84271201917589,importKCL,Urban Background,Non-London
2017,CD1,no2,52.62643095749065,91.4849902979112,importKCL,Kerbside,LAEIBox
2017,CD9,no2,82.67768559760027,99.48636000456568,importKCL,Roadside,LAEIBox
2017,CE1,no2,34.90875089442788,84.93322680059354,importKCL,Urban Background,Non-London
2017,CF0,no2,20.217105213460147,98.9955484533729,importKCL,Urban Background,Non-London
2017,CI1,no2,33.202279394503066,99.65757333637713,importKCL,Roadside,Non-London
2017,CI4,no2,22.616258121812173,99.78312977970552,importKCL,Roadside,Non-London
2017,CL0,no2,22.384078652521367,96.05067914621618,importKCL,Urban Background,Non-London
2017,CN0,no2,12.120855676570388,96.80401780618651,importKCL,Urban Background,Non-London
2017,CP2,no2,25.8339824105954,99.24666134002968,importKCL,Roadside,Non-London
2017,CR5,no2,43.3509767058952,99.57767378153179,importKCL,Kerbside,LAEIBox
2017,CR7,no2,31.173771558808934,99.48636000456568,importKCL,Roadside,LAEIBox
2017,CR9,no2,45.49788762376727,99.6347448921356,importKCL,Roadside,LAEIBox
2017,CS7,no2,18.018606133816235,96.15340714530305,importKCL,Urban Background,Non-London
2017,CT3,no2,37.96024232424125,98.84716356580299,importKCL,Urban Background,LAEIBox
2017,CT4,no2,79.87166485134405,99.10969067458053,importKCL,Roadside,LAEIBox
2017,CT6,no2,92.35832659963704,97.22634402465472,importKCL,Roadside,LAEIBox
2017,DF0,no2,30.095547080976267,98.9955484533729,importKCL,Urban Background,Non-London
2017,EA6,no2,72.23000510583645,97.42038580070769,importKCL,Roadside,LAEIBox
2017,EA8,no2,44.156492178095,94.65814404748316,importKCL,Industrial,LAEIBox
2017,EA8,no2,44.156492178095,94.65814404748316,importKCL,Urban Traffic,LAEIBox
2017,EB1,no2,13.363005704937361,73.82718867709166,importKCL,Urban Background,Non-London
2017,EB3,no2,12.893869949775135,99.31514667275425,importKCL,Urban Background,Non-London
2017,ED0,no2,19.758879622853424,97.2948293573793,importKCL,Urban Background,Non-London
2017,EI1,no2,51.174060738954836,78.73530418901952,importKCL,Roadside,LAEIBox
2017,EI3,no2,40.10187366694451,10.501084351101472,importKCL,Urban Background,LAEIBox
2017,EN1,no2,26.376132548182778,99.47494578244492,importKCL,Suburban,LAEIBox
2017,EN4,no2,38.13225656546706,99.31514667275425,importKCL,Roadside,LAEIBox
2017,EN5,no2,44.244191556267594,87.37587033443671,importKCL,Roadside,LAEIBox
2017,EN7,no2,23.046454357727605,98.96130578701062,importKCL,Urban Background,LAEIBox
2017,ES1,no2,37.1946822922704,93.85914849902979,importKCL,Roadside,Non-London
2017,ES2,no2,26.97632294171323,99.1211048967013,importKCL,Urban Background,Non-London
2017,FA1,no2,69.95473687780895,1.529505764182171,importKCL,Kerbside,LAEIBox
2017,GB6,no2,40.12760830346244,97.28341513525854,importKCL,Roadside,LAEIBox
2017,GF2,no2,62.973368378056854,31.93699349389339,importKCL,Urban Background,Non-London
2017,GG0,no2,14.270710003102955,96.7469466955827,importKCL,Urban Background,Non-London
2017,GL3,no2,58.42540950393091,99.0297911197352,importKCL,Kerbside,Non-London
2017,GN0,no2,35.371453327444215,99.57767378153179,importKCL,Roadside,LAEIBox
2017,GN3,no2,34.151061691116915,98.56180801278393,importKCL,Roadside,LAEIBox
2017,GN4,no2,41.11761556678737,98.25362401552334,importKCL,Roadside,LAEIBox
2017,GN5,no2,51.30034347639756,20.522771373130922,importKCL,Roadside,LAEIBox
2017,GR4,no2,19.276775833209232,97.38614313434539,importKCL,Suburban,LAEIBox
2017,GR7,no2,38.04119278199668,99.84020089030933,importKCL,Roadside,LAEIBox
2017,GR8,no2,65.26408362591665,92.455199178176,importKCL,Roadside,LAEIBox
2017,GR9,no2,38.60628333888831,97.14644446980938,importKCL,Roadside,LAEIBox
2017,HF4,no2,73.98357959543512,81.12087661225887,importKCL,Roadside,LAEIBox
2017,HFX,no2,61.79514650616729,7.898641707567629,importKCL,Roadside,LAEIBox
2017,HFY,no2,60.551762556156795,7.898641707567629,importKCL,Roadside,LAEIBox
2017,HG1,no2,39.9823317590427,98.64170756762927,importKCL,Roadside,LAEIBox
2017,HG1,no2,39.9823317590427,98.64170756762927,importKCL,Urban Traffic,LAEIBox
2017,HG4,no2,24.35918026947018,99.71464444698094,importKCL,Urban Background,LAEIBox
2017,HG4,no2,24.35918026947018,99.71464444698094,importKCL,Urban Background,LAEIBox
2017,HI0,no2,53.25007331208173,99.30373245063349,importKCL,Suburban,LAEIBox
2017,HK6,no2,57.24289385782969,98.98413423125214,importKCL,Roadside,LAEIBox
2017,HO2,no2,26.181236068269733,99.80595822394703,importKCL,Roadside,Non-London
2017,HO4,no2,23.743614296397627,97.18068713617167,importKCL,Roadside,Non-London
2017,HO5,no2,29.48465799559145,97.23775824677548,importKCL,Roadside,Non-London
2017,HR1,no2,32.82011897071256,32.02830727085949,importKCL,Urban Background,LAEIBox
2017,HR2,no2,40.88182320868344,96.72411825134117,importKCL,Roadside,LAEIBox
2017,HT1,no2,18.200297205341673,97.34048624586235,importKCL,Roadside,Non-London
2017,HU0,no2,23.58206597081781,98.94989156488985,importKCL,Urban Background,Non-London
2017,HV1,no2,34.24751050540467,99.61191644789407,importKCL,Roadside,LAEIBox
2017,HV3,no2,39.93996955460259,85.40120990754481,importKCL,Roadside,LAEIBox
2017,IM1,no2,74.39332829500104,88.0493094395617,importKCL,Kerbside,LAEIBox
2017,IS2,no2,49.03017608108548,91.10832096792603,importKCL,Roadside,LAEIBox
2017,IS6,no2,30.881205852716967,94.57824449263784,importKCL,Urban Background,LAEIBox
2017,JA1,no2,25.622895091491714,44.09314005250542,importKCL,Kerbside,Non-London
2017,JA2,no2,20.89188030365993,38.705627211505536,importKCL,Kerbside,Non-London
2017,JA3,no2,29.5682011144405,4.8282159570825245,importKCL,Kerbside,Non-London
2017,JA5,no2,21.442100453407722,67.6406802876384,importKCL,Kerbside,Non-London
2017,JA6,no2,35.25058867661036,67.74340828672526,importKCL,Kerbside,Non-London
